tenant_id,period_start,period_end,period_grain,domain,metric_name,metric_value,metric_unit,computed_at,run_id,trace_id
pulse-demo,2018-06-11,2018-06-17,weekly,financial,burn_rate,82526.6,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-11,2018-06-17,weekly,financial,cash_flow,43440.100000000006,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-11,2018-06-17,weekly,financial,cumulative_expenses,1647685.1,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-11,2018-06-17,weekly,financial,cumulative_profit,440533.44,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-11,2018-06-17,weekly,financial,cumulative_revenue,2088218.54,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-11,2018-06-17,weekly,financial,outstanding_invoices,43.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-11,2018-06-17,weekly,financial,revenue_growth,-0.4755288680500226,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-11,2018-06-17,weekly,financial,weekly_profit,-36302.619999999995,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-11,2018-06-17,weekly,financial,weekly_revenue,46223.98,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-18,2018-06-24,weekly,financial,burn_rate,8557.37,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-18,2018-06-24,weekly,financial,cash_flow,9585.77,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-18,2018-06-24,weekly,financial,cumulative_expenses,1656242.47,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-18,2018-06-24,weekly,financial,cumulative_profit,447389.99,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-18,2018-06-24,weekly,financial,cumulative_revenue,2103632.46,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-18,2018-06-24,weekly,financial,outstanding_invoices,41.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-18,2018-06-24,weekly,financial,revenue_growth,-0.6665384503887377,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-18,2018-06-24,weekly,financial,weekly_profit,6856.55,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-18,2018-06-24,weekly,financial,weekly_revenue,15413.92,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-25,2018-07-01,weekly,financial,burn_rate,54495.89,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-25,2018-07-01,weekly,financial,cash_flow,18230.26000000001,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-25,2018-07-01,weekly,financial,cumulative_expenses,1710738.3599999999,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-25,2018-07-01,weekly,financial,cumulative_profit,477421.7,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-25,2018-07-01,weekly,financial,cumulative_revenue,2188160.06,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-25,2018-07-01,weekly,financial,outstanding_invoices,40.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-25,2018-07-01,weekly,financial,revenue_growth,4.4838483656331425,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-25,2018-07-01,weekly,financial,weekly_profit,30031.71,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-06-25,2018-07-01,weekly,financial,weekly_revenue,84527.6,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-02,2018-07-08,weekly,financial,burn_rate,17144.03,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-02,2018-07-08,weekly,financial,cash_flow,14184.05,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-02,2018-07-08,weekly,financial,cumulative_expenses,1727882.39,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-02,2018-07-08,weekly,financial,cumulative_profit,471087.01,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-02,2018-07-08,weekly,financial,cumulative_revenue,2198969.4,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-02,2018-07-08,weekly,financial,outstanding_invoices,35.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-02,2018-07-08,weekly,financial,revenue_growth,-0.8721205854655758,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-02,2018-07-08,weekly,financial,weekly_profit,-6334.69,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-02,2018-07-08,weekly,financial,weekly_revenue,10809.34,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-09,2018-07-15,weekly,financial,burn_rate,88041.76999999999,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-09,2018-07-15,weekly,financial,cash_flow,39789.69,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-09,2018-07-15,weekly,financial,cumulative_expenses,1815924.16,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-09,2018-07-15,weekly,financial,cumulative_profit,487024.27,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-09,2018-07-15,weekly,financial,cumulative_revenue,2302948.43,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-09,2018-07-15,weekly,financial,outstanding_invoices,34.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-09,2018-07-15,weekly,financial,revenue_growth,8.619368990151111,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-09,2018-07-15,weekly,financial,weekly_profit,15937.259999999998,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-09,2018-07-15,weekly,financial,weekly_revenue,103979.03,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-16,2018-07-22,weekly,financial,burn_rate,29543.76,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-16,2018-07-22,weekly,financial,cash_flow,19639.269999999997,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-16,2018-07-22,weekly,financial,cumulative_expenses,1845467.92,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-16,2018-07-22,weekly,financial,cumulative_profit,496967.15,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-16,2018-07-22,weekly,financial,cumulative_revenue,2342435.07,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-16,2018-07-22,weekly,financial,outstanding_invoices,31.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-16,2018-07-22,weekly,financial,revenue_growth,-0.6202441973155549,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-16,2018-07-22,weekly,financial,weekly_profit,9942.88,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-16,2018-07-22,weekly,financial,weekly_revenue,39486.64,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-30,2018-08-05,weekly,financial,burn_rate,174018.25,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-30,2018-08-05,weekly,financial,cash_flow,-11052.409999999974,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-30,2018-08-05,weekly,financial,cumulative_expenses,2019486.17,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-30,2018-08-05,weekly,financial,cumulative_profit,511015.12,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-30,2018-08-05,weekly,financial,cumulative_revenue,2530501.29,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-30,2018-08-05,weekly,financial,outstanding_invoices,30.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-30,2018-08-05,weekly,financial,revenue_growth,3.7627810317616293,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-30,2018-08-05,weekly,financial,weekly_profit,14047.97,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-07-30,2018-08-05,weekly,financial,weekly_revenue,188066.22,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-06,2018-08-12,weekly,financial,burn_rate,9013.66,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-06,2018-08-12,weekly,financial,cash_flow,31364.29,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-06,2018-08-12,weekly,financial,cumulative_expenses,2028499.83,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-06,2018-08-12,weekly,financial,cumulative_profit,546627.73,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-06,2018-08-12,weekly,financial,cumulative_revenue,2575127.56,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-06,2018-08-12,weekly,financial,outstanding_invoices,29.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-06,2018-08-12,weekly,financial,revenue_growth,-0.7627098050888672,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-06,2018-08-12,weekly,financial,weekly_profit,35612.61,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-06,2018-08-12,weekly,financial,weekly_revenue,44626.27,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-13,2018-08-19,weekly,financial,burn_rate,93201.4,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-13,2018-08-19,weekly,financial,cash_flow,-25874.51999999999,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-13,2018-08-19,weekly,financial,cumulative_expenses,2121701.23,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-13,2018-08-19,weekly,financial,cumulative_profit,571043.25,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-13,2018-08-19,weekly,financial,cumulative_revenue,2692744.48,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-13,2018-08-19,weekly,financial,outstanding_invoices,30.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-13,2018-08-19,weekly,financial,revenue_growth,1.6355982698083438,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-13,2018-08-19,weekly,financial,weekly_profit,24415.52,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-13,2018-08-19,weekly,financial,weekly_revenue,117616.92,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-20,2018-08-26,weekly,financial,burn_rate,36114.48,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-20,2018-08-26,weekly,financial,cash_flow,33644.81,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-20,2018-08-26,weekly,financial,cumulative_expenses,2157815.71,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-20,2018-08-26,weekly,financial,cumulative_profit,574228.13,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-20,2018-08-26,weekly,financial,cumulative_revenue,2732043.84,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-20,2018-08-26,weekly,financial,outstanding_invoices,31.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-20,2018-08-26,weekly,financial,revenue_growth,-0.6658698425362609,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-20,2018-08-26,weekly,financial,weekly_profit,3184.88,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-20,2018-08-26,weekly,financial,weekly_revenue,39299.36,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-27,2018-09-02,weekly,financial,burn_rate,24710.49,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-27,2018-09-02,weekly,financial,cash_flow,20507.410000000003,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-27,2018-09-02,weekly,financial,cumulative_expenses,2182526.2,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-27,2018-09-02,weekly,financial,cumulative_profit,560842.27,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-27,2018-09-02,weekly,financial,cumulative_revenue,2743368.47,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-27,2018-09-02,weekly,financial,outstanding_invoices,31.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-27,2018-09-02,weekly,financial,revenue_growth,-0.711836783092651,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-27,2018-09-02,weekly,financial,weekly_profit,-13385.86,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-08-27,2018-09-02,weekly,financial,weekly_revenue,11324.63,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-03,2018-09-09,weekly,financial,burn_rate,25109.8,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-03,2018-09-09,weekly,financial,cash_flow,-11197.789999999997,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-03,2018-09-09,weekly,financial,cumulative_expenses,2207636.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-03,2018-09-09,weekly,financial,cumulative_profit,578031.76,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-03,2018-09-09,weekly,financial,cumulative_revenue,2785667.76,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-03,2018-09-09,weekly,financial,outstanding_invoices,31.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-03,2018-09-09,weekly,financial,revenue_growth,2.7351586762658036,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-03,2018-09-09,weekly,financial,weekly_profit,17189.49,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-03,2018-09-09,weekly,financial,weekly_revenue,42299.29,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-10,2018-09-16,weekly,financial,burn_rate,12893.63,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-10,2018-09-16,weekly,financial,cash_flow,-17709.559999999998,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-10,2018-09-16,weekly,financial,cumulative_expenses,2220529.63,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-10,2018-09-16,weekly,financial,cumulative_profit,596455.81,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-10,2018-09-16,weekly,financial,cumulative_revenue,2816985.44,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-10,2018-09-16,weekly,financial,outstanding_invoices,31.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-10,2018-09-16,weekly,financial,revenue_growth,-0.25961688718652254,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-10,2018-09-16,weekly,financial,weekly_profit,18424.05,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-10,2018-09-16,weekly,financial,weekly_revenue,31317.68,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-17,2018-09-23,weekly,financial,burn_rate,71575.34,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-17,2018-09-23,weekly,financial,cash_flow,-18974.89,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-17,2018-09-23,weekly,financial,cumulative_expenses,2292104.97,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-17,2018-09-23,weekly,financial,cumulative_profit,564158.06,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-17,2018-09-23,weekly,financial,cumulative_revenue,2856263.03,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-17,2018-09-23,weekly,financial,outstanding_invoices,30.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-17,2018-09-23,weekly,financial,revenue_growth,0.2541666560230516,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-17,2018-09-23,weekly,financial,weekly_profit,-32297.75,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-17,2018-09-23,weekly,financial,weekly_revenue,39277.590000000004,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-24,2018-09-30,weekly,financial,burn_rate,82495.04000000001,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-24,2018-09-30,weekly,financial,cash_flow,35163.14,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-24,2018-09-30,weekly,financial,cumulative_expenses,2374600.01,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-24,2018-09-30,weekly,financial,cumulative_profit,600559.62,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-24,2018-09-30,weekly,financial,cumulative_revenue,2975159.63,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-24,2018-09-30,weekly,financial,outstanding_invoices,28.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-24,2018-09-30,weekly,financial,revenue_growth,2.0270849102503488,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-24,2018-09-30,weekly,financial,weekly_profit,36401.56,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-09-24,2018-09-30,weekly,financial,weekly_revenue,118896.6,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-01,2018-10-07,weekly,financial,burn_rate,13836.23,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-01,2018-10-07,weekly,financial,cash_flow,-2285.4000000000015,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-01,2018-10-07,weekly,financial,cumulative_expenses,2388436.24,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-01,2018-10-07,weekly,financial,cumulative_profit,623147.96,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-01,2018-10-07,weekly,financial,cumulative_revenue,3011584.2,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-01,2018-10-07,weekly,financial,outstanding_invoices,24.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-01,2018-10-07,weekly,financial,revenue_growth,-0.6936449822787194,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-01,2018-10-07,weekly,financial,weekly_profit,22588.34,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-01,2018-10-07,weekly,financial,weekly_revenue,36424.57,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-08,2018-10-14,weekly,financial,burn_rate,33612.38,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-08,2018-10-14,weekly,financial,cash_flow,22667.910000000003,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-08,2018-10-14,weekly,financial,cumulative_expenses,2422048.62,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-08,2018-10-14,weekly,financial,cumulative_profit,645454.08,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-08,2018-10-14,weekly,financial,cumulative_revenue,3067502.7,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-08,2018-10-14,weekly,financial,outstanding_invoices,22.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-08,2018-10-14,weekly,financial,revenue_growth,0.5351862767357308,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-08,2018-10-14,weekly,financial,weekly_profit,22306.120000000003,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-08,2018-10-14,weekly,financial,weekly_revenue,55918.5,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-22,2018-10-28,weekly,financial,burn_rate,122162.72,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-22,2018-10-28,weekly,financial,cash_flow,16659.27000000002,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-22,2018-10-28,weekly,financial,cumulative_expenses,2544211.34,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-22,2018-10-28,weekly,financial,cumulative_profit,671351.93,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-22,2018-10-28,weekly,financial,cumulative_revenue,3215563.27,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-22,2018-10-28,weekly,financial,outstanding_invoices,19.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-22,2018-10-28,weekly,financial,revenue_growth,1.6477922333395925,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-22,2018-10-28,weekly,financial,weekly_profit,25897.85,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-22,2018-10-28,weekly,financial,weekly_revenue,148060.57,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-29,2018-11-04,weekly,financial,burn_rate,42412.76,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-29,2018-11-04,weekly,financial,cash_flow,10311.159999999989,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-29,2018-11-04,weekly,financial,cumulative_expenses,2586624.1,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-29,2018-11-04,weekly,financial,cumulative_profit,674616.93,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-29,2018-11-04,weekly,financial,cumulative_revenue,3261241.03,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-29,2018-11-04,weekly,financial,outstanding_invoices,17.0,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-29,2018-11-04,weekly,financial,revenue_growth,-0.6914927451650361,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-29,2018-11-04,weekly,financial,weekly_profit,3264.999999999998,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-10-29,2018-11-04,weekly,financial,weekly_revenue,45677.76,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-11-12,2018-11-18,weekly,financial,burn_rate,50120.26,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-11-12,2018-11-18,weekly,financial,cash_flow,8847.919999999998,currency,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2018-11-12,2018-11-18,weekly,financial,cumulative_expenses,2636744.36,currency,2026-05-01T07:23:32.744000Z,0,0
